ISIN;nom;ticker
LU0686202366;ING (L) Invest World I USD Acc;
LU0686499277;Sparinvest SICAV Procedo DKK R;
LU0686792812;Man Convertibles Far East MUS I169 CHF;
LU0686794354;Man Convertibles Europe EUR I;
LU0688633170;Oyster European Selection I EUR;
LU0688633410;Oyster Global High Yield USD;
LU0688633683;Oyster Global High Yield EUR;
LU0688634061;Oyster Global High Yield I EUR;
LU0688696094;Fidelity FAST Em Mkts Y Acc GBP;
LU0688698975;Fidelity FAST Em Mkts A Acc EUR Hdg;
LU0689230778;Mirabaud Conv. Bonds Europe A EUR;
LU0689472784;Allianz Income and Growth AT USD;
LU0689624806;AB American Income BT GBP H;
LU0689624988;AB Global Bond B2 SGD Hdg;
LU0689625019;AB Global Bond Portfolio BT GBP H;
LU0689625100;AB Global Bond Port BT SGD H;
LU0689625282;AB Global Bond Portfolio S SGD H;
LU0689625449;AB US Thematic Research B AUD H;
LU0689625522;AB US Thematic Research B CAD H;
LU0689625878;AB American Income AT GBP H;
LU0689625951;AB Global Bond A2 SGD Hdg;
LU0689626090;AB Global Bond Portfolio AT GBP H;
LU0689626173;AB Global Bond Port AT SGD H;
LU0689626330;AB Japan Strategic Value A USD H;
LU0689626413;AB Japan Strategic Value I USD H;
LU0689626504;AB US Thematic Research A AUD H;
LU0689626686;AB US Thematic Research A CAD H;
LU0689626926;AB US Thematic Research S1 JPY H;
LU0690034193;BGF Renminbi Bond A2 CNH Acc;
LU0690034276;BGF Renminbi Bond A3 USD Inc;
LU0690086581;LO Funds - Emerging Consumer (EUR) P A;
LU0690086748;LO Funds - Emerging Consumer (EUR) R A;
LU0690087043;LO Funds - Emerging Consumer (EUR) I A;
LU0690087555;LO Funds - Emerging Consumer (CHF) P A;
LU0690087985;LO Funds - Emerging Consumer (CHF) I A;
LU0690088280;LO Funds - Emerging Consumer (USD) P A;
LU0690088363;LO Funds - Emerging Consumer (USD) P D;
LU0690088793;LO Funds - Emerging Consumer (USD) I A;
LU0690088876;LO Funds - Emerging Consumer (USD) I D;
LU0691070360;MS INVF European Curr H/Y Bond BX;
LU0691070444;MS INVF Emerging Markets Corp Debt AX;
LU0691070527;MS INVF Emerging Markets Corp Debt AHX;
LU0691070790;MS INVF Emerging Markets Corp Debt BX;
LU0691070873;MS INVF Emerging Markets Corp Debt BHX;
LU0691071095;MS INVF Emerg Mkts Domestic Debt AHX;
LU0691071178;MS INVF Emerg Mkts Domestic Debt BX;
LU0691071251;MS INVF Emerg Mkts Domestic Debt BHX;
LU0691071418;MS INVF Global Bond AHX;
LU0691071509;MS INVF Global Bond BX;
LU0691071681;MS INVF Global Bond BHX;
LU0691071764;MS INVF Emerging Markets Debt AHX;
LU0691071848;MS INVF Emerging Markets Debt BX;
LU0691071921;MS INVF Emerging Markets Debt BHX;
LU0692309460;HSBC GIF RMB Fixed Income A Inc;
LU0692309627;HSBC GIF RMB Fixed Income A Acc;
LU0692310393;HSBC GIF RMB Fixed Income E Acc;
LU0692310633;HSBC GIF RMB Fixed Income I Inc;
LU0692310807;HSBC GIF RMB Fixed Income I Acc;
LU0692311524;HSBC GIF RMB Fixed Income A RMB Acc;
LU0692855462;BGF World Bond X2 EUR Hedged;
LU0693046483;Pioneer Fds US Research I EUR HND;
LU0693708371;Schroder ISF Global Div Max J JPY;
LU0693782939;Nordea-1 Norwegian Bond AP NOK;
LU0693821935;JPM Global Dynamic X (acc)-EUR (hedged);
LU0694238253;MS INVF Euro Corporate Bd (ex Fincls) N;
LU0694238410;MS INVF Euro Corporate Bd (ex Fincls) Z;
LU0694238501;MS INVF Global Bal Risk Control FOF A;
LU0694238683;MS INVF Global Bal Risk Control FOF B;
LU0694238766;MS INVF Global Fixed Income Opps A;
LU0694238840;MS INVF Global Fixed Income Opps AX;
LU0694239061;MS INVF Global Fixed Income Opps Z;
LU0694808618;Schroder ISF Global Bond A Hdg Acc;
LU0694809004;Schroder ISF Global Bond A1 Hdg Acc;
LU0694809426;Schroder ISF Global Bond B Hdg Acc;
LU0694809939;Schroder ISF Global Bond C Hdg;
LU0694810432;Schroder ISF Global Bond I Hdg;
LU0694810861;Schroder ISF Global Bond A Hdg;
LU0694811240;Schroder ISF Global Bond A1 Hdg;
LU0694811679;Schroder ISF Global Bond B Hdg;
LU0696274553;Investec GSF Global Value Equity A Acc$;
LU0696274637;Investec GSF Global Value Equity C Acc$;
LU0696274801;Investec GSF Global Value Equity F Acc$;
LU0696274983;Investec GSF Global Value Equity I Acc$;
LU0696275014;Investec GSF Global Value Equity S Acc$;
LU0696925089;UBS (Lux) BS EUR Corp 2014 II ? I-A1 Inc;
LU0696930089;UBS (Lux) BS Sht Term EUR Corp ? UX CHFH;
LU0696934156;UBS (Lux) BS Asian LC Bd $ CHF H U-X;
LU0697137932;CS BF (Lux) High Yield USD R EUR;
LU0697197597;Saxo Invest Global Evol Fron Mkts E EUR;
LU0697242484;JPM Global Multi Strategy Inc A (div) ?;
LU0697242567;JPM Global Multi Strategy Inc D (acc) ?;
LU0697242641;JPM Global Multi Strategy Inc D (div) ?;
LU0697242724;JPM Financials Bond A (acc)-EUR;
LU0697243615;JPM Financials Bond D (acc)-EUR;
LU0697816758;Schroder ISF EMkt Dbt Abs Ret C JPY H;
LU0698631164;Swisscanto (LU) BI EUR J;
LU0699139464;MS INVF Global Fixed Income Opps AHX;
LU0699139548;MS INVF Global Fixed Income Opps B;
LU0699139621;MS INVF Global Fixed Income Opps BX;
LU0699139894;MS INVF Global Fixed Income Opps BHX;
LU0699195888;Fidelity Em Mkts Infl Lnkd Bd A?;
LU0699195961;Fidelity Em Mkts Infl Lnkd Bd Y$;
LU0699432760;Robeco All Strategy Euro Bonds IHHI EUR;
LU0699432844;Robeco All Strategy Euro Bonds 40IH EUR;
LU0699433149;Robeco Global Consumer Trends Eqs M USD;
LU0699433222;Robeco Property Equities M USD;
LU0699433495;Robeco US Large Cap Equities IE GBP;
LU0699624671;Saxo Invest Global Evol EM Debt E;
LU0700192130;GS II Tactical Tlt Portfolio IO GBPH Acc;
LU0700307720;Pictet Japanese Equity Opport-I GBP;
LU0700312720;Pictet Japanese Equity Opport-P GBP;
LU0700851271;Investec GSF EmergMkts MultiAsset A Acc;
LU0700851511;Investec GSF EmergMkts MultiAsset C Acc;
LU0700851784;Investec GSF EmergMkts MultiAsset F Acc;
LU0700852089;Investec GSF EmergMkts MultiAsset I? Acc;
LU0700852162;Investec GSF EmergMkts MultiAsset S Acc;
LU0700852246;Investec GSF EmergMkts MultiAsset S? Acc;
LU0701227158;Schroder ISF Global Res Eq A1 PLNHdg Acc;
LU0701926320;Pioneer Fds Eurp Eq Trgt Inc A EUR DSA;
LU0701927054;Pioneer Fds Eurp Eq Trgt Inc H EUR DSA;
LU0701927484;Pioneer Fds Eurp Eq Trgt Inc I EUR DSA;
LU0701928615;Pioneer Fds MltiAsst Rl Ret A EUR ND;
LU0701928961;Pioneer Fds MltiAsst Rl Ret A USD ND;
LU0701929936;Pioneer Fds MltiAsst Rl Ret I EUR ND;
LU0701930272;Pioneer Fds MltiAsst Rl Ret I USD ND;
LU0702159343;Fidelity Asian Smaller Cos A-USD;
LU0702159426;Fidelity Asian Smaller Cos A-EUR;
LU0702159699;Fidelity Asian Smaller Cos A-Acc-USD;
LU0702159772;Fidelity Asian Smaller Cos A-Acc-EUR;
LU0702159939;Fidelity Asian Smaller Cos Y-Acc-USD;
LU0702162727;MS INVF Global High Yield Bond B;
LU0702162990;MS INVF Global High Yield Bond BX;
LU0702163022;MS INVF Global High Yield Bond BHX;
LU0702163295;MS INVF Global High Yield Bond A;
LU0702163378;MS INVF Global High Yield Bond AX;
LU0702163451;MS INVF Global High Yield Bond Z;
LU0702163535;MS INVF Global High Yield Bond AHX;
LU0704152916;RAM (Lux) Sys European Equities IP;
LU0704154292;RAM (Lux) Sys Emg Mkts Equities I;
LU0704154458;RAM (Lux) Sys Emg Mkts Equities IP;
LU0704154706;RAM (Lux) Sys Emg Mkts Equities O;
LU0704618544;SSgA US Issuer Scored Corp Bd Idx I;
LU0704618890;SSgA Euro Issuer Scored Corp Bd Idx I ?;
LU0704619195;SSgA Active Gbl Inflation-Lkd Bd I USD H;
LU0705259173;Nordea-1 Global Real Estate BI EUR;
LU0705259504;Nordea-1 Global Real Estate BI USD;
LU0705259769;Nordea-1 Global Real Estate BP EUR;
LU0705260189;Nordea-1 Global Real Estate BP USD;
LU0705260429;Nordea-1 Global Real Estate E USD;
LU0705303252;GS II Tactical Tilt Portfolio P CHFH Acc;
LU0705307832;Exane Funds 1 Exane Mercury Fund A;
LU0705308723;Exane Funds 1 Exane Mercury Fund C;
LU0705572823;Carmignac Pf Commodities E EUR acc;
LU0705775699;Henderson Horizon Pan Eurp Eq A2 USD;
LU0705911542;MS INVF Global High Yield Bond ZX;
LU0705987872;DB Platinum Omega I1C-G;
LU0706093985;MS INVF Global Equity Allocation A;
LU0706094108;MS INVF Global Equity Allocation B;
LU0706094793;MS INVF Global Equity Allocation Z;
LU0706127809;UBS (Lux) BS Ccy Diversifier $ P EUR;
LU0706698544;BGF USD High Yield Bond A4RF GBP Hdg;
LU0706716114;Allianz Global EcoTrends I GBP;
LU0706716205;Allianz Convertible Bond A EUR;
LU0706716387;Allianz Convertible Bond AT EUR;
LU0706716544;Allianz Convertible Bond IT EUR;
LU0706718086;Allianz Flexi Asia Bond AM HKD;
LU0706718169;Allianz Flexi Asia Bond AM (H2-SGD);
LU0706718243;Allianz Flexi Asia Bond AM (H2-AUD);
LU0706718326;Allianz Flexi Asia Bond AM (H2-GBP);
LU0706718672;Allianz Flexi Asia Bond AM (H2-EUR);
LU0706718755;Allianz Flexi Asia Bond AM (H2-CAD);
LU0706718839;Allianz Flexi Asia Bond I EUR;
LU0707687397;UBS (Lux) BS Sht Dura HY $ IX CHF H;
LU0708054134;HSBC GIF RMB Fixed Income A EUR Acc;
LU0708054308;HSBC GIF RMB Fixed Income A EUR Inc;
LU0708055370;HSBC GIF Frontier Markets A EUR Acc;
LU0708055453;HSBC GIF Frontier Markets E Acc;
LU0708055537;HSBC GIF Frontier Markets I EUR Acc;
LU0708207575;Invest AD SICAV Emerging Africa A USD;
LU0708208896;Invest AD SICAV GCC Focus A USD;
LU0708389316;DWS Concept Winton Global Equity A2;
LU0708389589;DWS Concept Winton Global Equity E2;
LU0708390165;DWS Concept Winton Global Equity LC;
LU0708390249;DWS Concept Winton Global Equity LD;
LU0708390322;DWS Concept Winton Global Equity NC;
LU0708390595;DWS Concept Winton Global Equity ND;
LU0708390678;DWS Concept Winton Global Equity FC;
LU0708390751;DWS Concept Winton Global Equity FD;
LU0708994347;Templeton Emerging Mkts Bd A MDis HKD;
LU0708994859;Templeton Global A Acc HKD;
LU0708995070;Franklin US Equity A Acc HKD;
LU0708995153;Templeton Emerging Markets A Acc HKD;
LU0708995401;Franklin US Opportunities A Acc HKD;
LU0708995583;Templeton China A Acc HKD;
LU0708995666;Franklin India A Acc HKD;
LU0711166115;Pioneer Fds MltiAsst Rl Ret A EUR HND;
LU0711190503;Pioneer Fds MltiAsst Rl Ret I EUR HND;
LU0712124089;MS INVF Global Fixed Income Opps ZH;
LU0712125052;MS INVF Global High Yield Bond AH;
LU0712125136;MS INVF Global High Yield Bond BH;
LU0712166163;HSBC GIF Asian Currencies Bd A EUR Acc;
LU0713368677;Threadneedle (Lux) Emg Mkt Corp Bd AEC;
LU0713369212;Threadneedle (Lux) Emg Mkt Corp Bd WEH;
LU0713493574;Threadneedle(Lux) Euro Active Bds AEP;
LU0713761251;Schroder ISF Glb Corp Bond C Hdg;
LU0714181467;JPM Global Dividend A (div)-USD;
LU0714182606;JPM Europe Strategic Div D (div)-EUR;
LU0714743050;Allianz US High Yield P GBP;
LU0715234463;Fidelity China RMB Bond A-Acc-CNY;
LU0716329205;First Eagle Amundi International XU-C;
LU0716329387;First Eagle Amundi International XHG-C;
LU0716419964;UBS (Lux) BS Em Mkts Bds 2016 $ P-acc;
LU0716421515;UBS (Lux) BS Em Mkts Bds 2016 $ P-Inc;
LU0716562250;Robeco High Yield Bonds IEH USD;
LU0717718067;UBAM Europe Equity Div+ A EUR Acc;
LU0717718224;UBAM Europe Equity Div+ A EUR Inc;
LU0717719891;UBAM Europe Equity Div+ I EUR Acc;
LU0717720394;UBAM Europe Equity Div+ I EUR Inc;
LU0717720550;UBAM - Europe Equity Div+ R EUR Acc;
LU0717720717;UBAM - Europe Equity Div+ R EUR Inc;
LU0717747678;Invesco Pan European Focus Equity A Inc;
LU0717747751;Invesco Pan European Focus Equity C Acc;
LU0717747835;Invesco Pan European Focus Equity E Acc;
LU0717747918;Invesco Pan European Focus Equity R Acc;
LU0717748056;Invesco Asian Bond A USD MD;
LU0717748130;Invesco Asian Bond A HKD MD;
LU0717748213;Invesco Asian Bond A USD Acc;
LU0717748304;Invesco Asian Bond C USD Acc;
LU0717748486;Invesco Asian Bond C GBP Hdg Acc;
LU0717748569;Invesco Asian Bond E EUR Acc;
LU0717748643;Invesco China Focus Equity A Acc;
LU0717748999;Invesco China Focus Equity C Acc;
LU0717749021;Invesco China Focus Equity E Acc;
LU0717749294;Invesco China Focus Equity R Acc;
LU0717821077;Robeco Global Consumer Trends Eqs I EUR;
LU0717846652;MLIS TRG Emerging Mkts Opp UCITS B1;
LU0717847460;MLIS TRG Emerging Mkts Opp UCITS C1;
LU0717900707;Swiss Life (Lux) Bd Glbl Corp Div R EUR;
LU0717900962;Swiss Life (Lux) Bd Glbl Corp Div R CHF;
LU0718503401;LO Funds - Sands US Growth (EUR) P A;
LU0718505018;LO Funds - Sands US Growth (USD) P A;
LU0718505281;LO Funds - Sands US Growth (USD) I A;
LU0718505364;LO Funds - Sands US Growth I D;
LU0718505794;LO Funds - Sands US Growth (USD) S A;
LU0718508897;LO Funds - All Roads (CHF) P A;
LU0718508970;LO Funds - All Roads (CHF) P D;
LU0718509192;LO Funds - All Roads (CHF) I A;
LU0718509606;LO Funds - All Roads (EUR) P A;
LU0718509861;LO Funds - All Roads (EUR) I A;
LU0718509945;LO Funds - All Roads (EUR) I D;
LU0718510018;LO Funds - All Roads (EUR) R A;
LU0718510364;LO Funds - All Roads (GBP) P A;
LU0718510521;LO Funds - All Roads (GBP) I A;
LU0718511172;LO Funds - All Roads (USD) P A;
LU0718864688;UBS (Lux) BS Ccy Diversifier $ Q EUR;
LU0719319435;BGF Renminbi Bond D2 USD Acc;
LU0719382987;UBS (Lux) BS Ccy Diversifier $ K1 EUR;
LU0719735499;JPM Global Res Enh Idx Eq C (acc)-EURH;
LU0719864208;Exane Funds 2 Exane Eqty Select Europe A;
LU0719899097;Exane Funds 2 Exane Eqty Select Europe B;
LU0720462265;BlueBay Investment Grade Bd M GBP;
LU0720464808;BlueBay Global Convert Bd I CAD Inc;
LU0720530103;RobecoSAM Sustainable Climate F EUR;
LU0720593010;Investec GSF Emerg Mkts Eq S EUR Acc;
LU0721525060;GS II Tactical Tilt Portfolio IO USD Acc;
LU0721812047;Sparinvest SICAV EM Corp Val Bd SEK R;
LU0721876364;Matthews Asia Funds China Sm Coms A Acc;
LU0721876877;Matthews Asia Funds China Sm Coms I Acc;
LU0722566899;Amundi Fds Absolute Vol Arbitrage+ AE-C;
LU0722567194;Amundi Fds Absolute Vol Arbitrage+ IE-C;
LU0722567277;Amundi Fds Absolute Vol Arbitrage+ IE-D;
LU0722567350;Amundi Fds Absolute Vol Arbitrage+ SE-C;
LU0722567434;Amundi Fds Absolute Vol Arbitrage+ ME-C;
LU0722567517;Amundi Fds Absolute Vol Arbitrage+ FE-C;
LU0723564463;UBS (Lux) ES Eurp Opp Uncons P EUR;
LU0724617542;BGF European Small & Mid Cap Opps X2;
LU0724617625;BGF Global Allocation A4;
LU0724618193;BGF India D2;
LU0724618607;BGF World Energy A4;
LU0724618789;BGF World Gold A4;
LU0724618946;BGF World Technology D2;
LU0724654230;BSF Euro Dynamic Diversified Gr A2 SEK;
LU0724659387;JPM Em Mkts Local Ccy Debt C (div)-EUR;
LU0725252216;Schroder ISF European Large Cap C $ Acc;
LU0725265465;Moorea Fund Corporate Opp 2016 RE;
LU0725266190;Moorea Fund Corporate Opp 2016 RUHE;
LU0725271786;UBS (Lux) BS Asian HY $ P-dist;
LU0725777444;Sparinvest SICAV Ethical Gl Val EUR RD;
LU0725887540;BSF Americas Divers Eq Abs Ret A2 USD;
LU0725892383;BSF Americas Divers Eq AR Hdgd D2RF EUR;
LU0725892466;BSF Americas Divers Eq Abs Ret A2 EUR;
LU0725946064;Pictet-Global Bonds Fundamental I EUR;
LU0725946148;Pictet-Global Bonds Fundamental P EUR;
LU0725946221;Pictet-Global Bonds Fundamental Pdy EUR;
LU0725946494;Pictet-Global Bonds Fundamental R EUR;
LU0725946650;Pictet-Global Bonds Fundamental I USD;
LU0725946734;Pictet-Global Bonds Fundamental P USD;
LU0725946908;Pictet-Global Bonds Fundamental R USD;
LU0725970106;Pictet Emerging Mkts High Div I dy USD;
LU0725970361;Pictet Emerging Mkts High Div I USD;
LU0725970445;Pictet Emerging Mkts High Div P dm USD;
LU0725970528;Pictet Emerging Mkts High Div P dy USD;
LU0725970791;Pictet Emerging Mkts High Div P USD;
LU0725971096;Pictet Emerging Mkts High Div R USD;
LU0725971922;Pictet Emerging Mkts High Div I EUR;
LU0725972060;Pictet Emerging Mkts High Div P dm EUR;
LU0725972227;Pictet Emerging Mkts High Div P EUR;
LU0725972490;Pictet Emerging Mkts High Div R dm EUR;
LU0725972656;Pictet Emerging Mkts High Div R EUR;
LU0725972904;Pictet Emerging Mkts High Div I GBP;
LU0725973118;Pictet Emerging Mkts High Div P GBP;
LU0725973209;Pictet Emerging Mkts High Div HP EUR;
LU0725973464;Pictet Emerging Mkts High Div HR EUR;
LU0725973548;Pictet Emerg Mkt Sustainable Eq I USD;
LU0725973621;Pictet Emerg Mkt Sustainable Eq P USD;
LU0725973894;Pictet Emerg Mkt Sustainable Eq P dy USD;
LU0725973977;Pictet Emerg Mkt Sustainable Eq R USD;
LU0725974272;Pictet Emerg Mkt Sustainable Eq I EUR;
LU0725974439;Pictet Emerg Mkt Sustainable Eq P EUR;
LU0725974512;Pictet Emerg Mkt Sustainable Eq P dy EUR;
LU0725974603;Pictet Emerg Mkt Sustainable Eq R EUR;
LU0726085425;UBS (Lux) BS Ccy Diversifier $ P CHF;
LU0726106791;Allianz Dynamic Multi Asset Plus I H2-JP;
LU0726173635;ING (L) Renta Glbl HY Z EUR Hdg Acc;
LU0726357444;Pictet-EUR Short Term High Yield-I;
LU0726357527;Pictet-EUR Short Term High Yield-P;
LU0726357790;Pictet-EUR Short Term High Yield-P dy;
LU0726357873;Pictet-EUR Short Term High Yield-R;
LU0726358095;Pictet-EUR Short Term High Yield-R dm;
LU0726358418;Pictet-EUR Short Term High Yield HI CHF;
LU0726358509;Pictet-EUR Short Term High Yield HP CHF;
LU0726515454;TCW Emerging Markets Income OU Acc;
LU0726515538;TCW Emerging Markets Income XJ Inc;
LU0726515611;TCW Emerging Markets Income XJHAU Inc;
LU0726515702;TCW Emerging Markets Income XJHB Inc;
LU0726515967;TCW Emerging Markets Income XJHJ Inc;
LU0726516007;TCW Emerging Markets Income XJHA1 Inc;
LU0726518805;TCW Emerging Markets Income AE Acc;
LU0726519019;TCW Emerging Markets Income AEHE Acc;
LU0726519100;TCW Emerging Markets Income AU Acc;
LU0726519282;TCW Emerging Markets Income IU Acc;
LU0727122425;Franklin Glbl Convertible Sec A Acc $;
LU0727122698;Franklin Glbl Convertible Sec I Acc $;
LU0727122771;Franklin Glbl Convertible Sec N Acc $;
LU0727122854;Franklin Glbl Convertible Sec A Acc ?;
LU0727122938;Franklin Glbl Convertible Sec A YDis ?;
LU0727123076;Franklin Glbl Convertible Sec I Acc ?;
LU0727123159;Franklin Glbl Convertible Sec N Acc ?;
LU0727123233;Franklin Glbl Convertible Sec A Acc HKD;
LU0727123316;Franklin Glbl Convertible Sec A Acc ?-H1;
LU0727123407;Franklin Glbl Convertible Sec AAccCHF-H1;
LU0727123589;Franklin Glbl Convertible Sec A YDis?-H1;
LU0727123662;Templeton Africa A Acc $;
LU0727123746;Templeton Africa I Acc $;
LU0727123829;Templeton Global Aggt Invmt Grd Bd AAcc$;
LU0727124041;Templeton Global Aggt Invmt Grd Bd IAcc$;
LU0727124124;Franklin Strategic Income I Acc ?-H1;
LU0727124397;Franklin High Yield I Acc ?-H1;
LU0727124470;Franklin US Low Duration I Acc ?-H1;
LU0727289802;GS Lbrty Harbr Opp Corp Bd Port Base Dis;
LU0727289984;GS Lbrty Harbr Opp Corp Bd Port Base Acc;
LU0727290057;GS Lbrty Harbr Opp CorpBd Port OC?H Qdis;
LU0727290131;GS Lbrty Harbr Opp Corp Bd Port OC?H Acc;
LU0727290305;GS Lbrty Harbr Opp Corp Bd Port P Dis;
LU0727290487;GS Lbrty Harbr Opp Corp Bd Port P Acc;
LU0727290560;GS Lbrty Harbr Opp Corp Bd Port P ?H Dis;
LU0727290644;GS Lbrty Harbr Opp Corp Bd Port P ?H Acc;
LU0727290990;GS Lbrty Harbr Opp Corp Bd Port P ?H Dis;
LU0727291295;GS Lbrty Harbr Opp Corp Bd Port I Dis;
LU0727291378;GS Lbrty Harbr Opp Corp Bd Port I Acc;
LU0727291535;GS Lbrty Harbr Opp Corp Bd Port I ?H Acc;
LU0727457524;DWS Concept Winton Global Equity DS3;
LU0727654609;UBS (Lux) ES Em Mkts Sm Caps P Acc;
LU0728926402;Aberdeen Global Brazil Equity A2;
LU0728926824;Aberdeen Global Brazil Equity E2;
LU0728927558;Aberdeen Global Brazil Bond A1;
LU0728927632;Aberdeen Global Brazil Bond A2;
LU0728927988;Aberdeen Global Brazil Bond E1;
LU0728928283;Aberdeen Global Brazil Bond I2;
LU0730659686;Fidelity FAST Eu Opps A-Acc-EUR;
LU0730659769;Fidelity FAST Eu Opps Y-Acc-EUR;
LU0730659843;Fidelity FAST Eu Opps I-Acc-EUR;
LU0730695300;Henderson Gartmore Japan Abs Ret I ? Hdg;
LU0730862132;UBS (Lux) ES EMkts SmCaps $ SGDH P-acc;
LU0730958831;UBS (Lux) KSS Emerg Mkts Allc $ P-acc;
LU0730959052;UBS (Lux) KSS Emerg Mkts Allc $ CHFH P;
LU0730959219;UBS (Lux) KSS Emerg Mkts Allc $ EURH P;
LU0731073937;BGF Global High Yield Bond Hedged X3 GBP;
LU0731141015;Moorea Fund Corporate Opp 2016 RE-D;
LU0731145784;Moorea Fund Corporate Opp 2016 RUHE-D;
LU0731782404;Fidelity Global Dividend A-QG-Euro;
LU0731782586;Fidelity Global Dividend A-QG-USD;
LU0731782826;Fidelity Global Dividend A-MG-Euro;
LU0731783048;Fidelity Global Dividend A-MG-USD;
LU0731783477;Fidelity Global Dividend I-Acc-EUR;
LU0733672124;Nordea-1 European Cross Credit BI EUR;
LU0733673288;Nordea-1 European Cross Credit BP EUR;
LU0733674179;Nordea-1 European Cross Credit E EUR;
LU0733933450;AB US Thematic Research A GBP H;
LU0733933534;AB Asia Ex-Japan Equity AD GBP H;
LU0733933708;AB US Thematic Research B GBP H;
LU0733933880;AB Asia Ex-Japan Equity BD GBP H;
LU0734574162;MLIS Marshall Wace Tops UCITS G EUR Acc;
LU0734574246;MLIS Marshall Wace Tops UCITS G GBP Acc;
LU0734574329;MLIS Marshall Wace Tops UCITS G USD Acc;
LU0735544974;HSBC GIF Frontier Markets E USD Acc;
LU0735910407;Investec GSF Emerg Mkts Eq S GBP Acc;
LU0735919705;AB SICAV Emg Mkts Multi-Asst S CAD Hdg;
LU0735966888;Saxo Invest Global Evol Fron Mkts R USD;
LU0736302075;Pictet-EUR Short Term High Yield HR CHF;
LU0736302158;Pictet-EUR Short Term High Yield HI USD;
LU0736302232;Pictet-EUR Short Term High Yield HP USD;
LU0736302315;Pictet-EUR Short Term High Yield HR USD;
LU0736302406;Pictet EUR Corporate Bonds-HR USD;
LU0736555797;AB SICAV Asia-Pacific Income A2;
LU0736555870;AB SICAV Asia-Pacific Income A2 AUD Hdg;
LU0736556092;AB SICAV Asia-Pacific Income A2 EUR Hdg;
LU0736556258;AB SICAV Asia-Pacific Income A2 SGD Hdg;
LU0736556332;AB SICAV Asia-Pacific Income AT;
LU0736556415;AB SICAV Asia-Pacific Income AT AUD Hdg;
LU0736556688;AB SICAV Asia-Pacific Income AT EUR Hdg;
LU0736556761;AB SICAV Asia-Pacific Income AT SGD Hdg;
LU0736556845;AB SICAV Asia-Pacific Income B2;
LU0736557066;AB SICAV Asia-Pacific Income B2 AUD Hdg;
LU0736557140;AB SICAV Asia-Pacific Income BT;
LU0736557223;AB SICAV Asia-Pacific Income BT AUD Hdg;
LU0736557579;AB SICAV Asia-Pacific Income C2;
LU0736557736;AB SICAV Asia-Pacific Income C2 EUR Hdg;
LU0736557819;AB SICAV Asia-Pacific Income I2;
LU0736558031;AB SICAV Asia-Pacific Income I2 EUR Hdg;
LU0736558114;AB SICAV Asia-Pacific Income I2 SGD Hdg;
LU0736558387;AB SICAV Asia-Pacific Income IT;
LU0736558460;AB SICAV Asia-Pacific Income IT EUR Hdg;
LU0736558544;AB SICAV Asia-Pacific Income S;
LU0736558890;AB SICAV Asia-Pacific Income S1;
LU0736558973;AB SICAV Select Absolute Alpha A;
LU0736559278;AB SICAV Select Absolute Alpha A EUR H;
LU0736559518;AB SICAV Select Absolute Alpha F;
LU0736559609;AB SICAV Select Absolute Alpha F EUR H;
LU0736559948;AB SICAV Select Absolute Alpha I;
LU0736560011;AB SICAV Select Absolute Alpha I EUR H;
LU0736560367;AB SICAV Select Absolute Alpha S;
LU0736560441;AB SICAV Select Absolute Alpha S EUR H;
LU0736560953;AB SICAV Select Absolute Alpha S1;
